Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
45895,B0041NYV8E,A23RZIU0N8K2KR,M. Caceres,1,1,4,1327968000,Very Strong Ginger Taste with Lemon Undertones,"This product is very easy to make. I just popped some water in the microwave for 2 minutes til it was hot, open up the packet, dropped all the crystals in, and stirred. It was instant hot ginger tea.<br /><br />Taste: My mom makes homemade ginger tea all the time, so I am very used to the strong ginger taste. Homemade or real ginger tea has a spiciness to it, and you will feel the spiciness in your throat. Most commercial ginger tea has the taste without the 'kick' of spiciness. You will experience the 'kick', and its a matter of personal preference if you like the spiciness or not, but fresh ginger is supposed to have this 'kick'.<br /><br />The honey and lemon ingredients fused together and is what gives this beverage its undertone. The amazon page describes this item as a beverage mix, but it takes more like instant tea than anything else.<br /><br />Looks: A yellowish brown, it resembles in terms of look like Lipton lemon tea (mines was darker than the tea pictured on the product picture)<br /><br />The ingredients appear to be 100% natural (there is also a Halal-safe symbol in the back, if it makes any different to anyone. Did not see any Kosher symbols)<br /><br />This product is probably good for the winter cold or flu days, as ginger does have medicinal qualities/benefits. I don't see myself drinking this all the time, just because I prefer Chai tea instead."
11899,B000SSXTAM,A13BBPU9UBQXDR,Shannon L. Toohey,4,5,4,1280793600,Great for cake decorating,"So versatile! White pearl can be used to decorate almost anything! Dust or paint it onto chocolate decorations (see Whimsical Bakehouse book), directly onto icing and cookies!<br /><br />Highly recommend you check your local Michaels or Joann's. Amazon usually has competitive prices but these are $3-4 at your local craft store - $8 is WAYY overprice on amazon.com."
45327,B003ZXCFQ6,A38TLPIG0LAT55,Russ Johnson,0,0,4,1349913600,cereal is very fresh...good  quality,"These boxes are huge. Buy I knew that already. With 6 boxes at this size you need a huge pantry. They are in very good quality, excellent packaging, and the cereal is very fresh. Another job well done by the store."
11442,B0001U4VK4,A214068SU2MCZG,Wendy J. Collins,2,2,4,1186876800,crushed box,The pretzels are really good butI think the box of pretzels could be packed alittle better or the carrier who delivers could be more careful. Many of the pretzel rods were broken in half  with some in small pieces.<br />The two plastic barrels wre partially crushed.
39020,B004A812VE,A2EINH33JV2WF2,J. Martin,1,1,4,1320364800,Taste great...but these crumble,"These taste pretty good and are made by a great company in the ol' USA.  However, you have to put the waffle bowl inside of a regular bowl because they are very fragile.  I was expecting these to be nice and thick waffle bowls like you get at an ice cream shoppe.  As long as you don't plan on using these bowls as a stand alone bowl you should be pleased."
25835,B000EM8KZ6,A3BSVMER6NG7QR,Kenneth Green,4,4,4,1273881600,This product is of desired quality,"The peppercorns arrived just a few days after ordering. The husk is all there is, just like it should be. However there are a few of the black pits left, but the are very few. It is just like the couple of stones you find in a pound of lentils. I am happy with this product and will probably order other spices from this company."
31235,B007M83302,A1GYEGLX3P2Y7P,Shala Kerrigan,1,1,4,1327881600,Great crispy crunch and flavor,"My family is addicted to crispy, salty snacks and I've tried a few different kinds of chips trying to find a healthier alternative to the junk food they all love.<br /><br />I like the <a href=""http://www.amazon.com/gp/product/B002DZIL24"">Terra Krinkle Cut Sweet Potato Sea Salt</a> chips for their high level of vitamin A. But they are also high fat, and the texture and flavor don't appeal to my daughter.<br /><br />These chips don't have any vitamin A according the to the label, but they are low calorie, low fat and low sodium. The texture and flavor are a definite hit with everyone in my family, even my very picky daughter.<br /><br />The sweet potato chips aren't too sweet or too salty and they don't feel greasy at all. They are really crisp. The flavor is a little bland, but it also doesn't have the aftertaste that some vegetable chips can have.<br /><br />The first ingredient listed on the chips is rice flour, not sweet potatoes.<br /><br />I'd like these better if they had more going for them nutritionally. The Terra chips are higher in dietary fiber, vitamin A and C.<br /><br />I plan to try some of the other flavors soon. I think they would be a wonderful topping for casseroles if they stay crispy enough."
20130,B0019QG5CG,A2FWZ4CJ85PUDM,Jesse Adams,22,22,4,1293840000,As expected,"I'm a novice when it comes to Bonsai. I have purchased an elm and juniper and both arrived well packaged and healthy. Actually, the packaging was a little tough because they were tightly wrapped with some kind of plastic wrap. And although I'm not an expert it's hard for me to testify that the juniper is actually 4 years old. To my amateur eyes it looks to be much younger.<br /><br />The elm has lost a few leaves yellowing and falling but after a few Internet searches I learned why this is happening. The pots were as I expected and I believe them to be of nice quality. The box also had a green bottle of fertilizer which I wasn't expecting but it was nice and I appreciate it.<br /><br />I think it would have been better if the seller would have included a complementary brochure for Bonsai related products such as humidity trays. The reason I say this is because I am a novice and upon initially ordering I had no clue that such things were needed to help Bonsai thrive. At least with a complementary brochure I could have looked through it and say ""Hmm, what is a humidity tray for?"" and would have gotten around to getting a few sooner.<br /><br />I have had both Bonsai for almost two weeks and neither appear to be dying or on the fringes of dying. And considering this is Winter it's supposed to be the dormant season so I don't expect much activity until Spring.<br /><br />I would buy again from this seller."
13136,B002TMV34E,A1IQXGT4MJUYJ8,Rich F,0,0,4,1284595200,Excellent flavor and aroma.,"No disappointments with this coffee. I have always been fond of Melitta coffee and this lived up to their great reputation, although a bit pricey."
11346,B005HTRM2S,A1NV30RTZZA13N,H,0,0,4,1348531200,Great,Great Product At a awesome price! I've been drinking this product from early May and the health benefit are great .
44308,B0006UIJVG,A2CPAJT5GV9C7Y,"S. Rohde ""ParkerRvrGirl""",6,7,4,1235692800,Keeps me on track,"I love this product, it helps keep things moving!  I use it twice a day afternoon and evening while dieting.  A great product for helping maintain your weight."
42836,B002NHYQAS,AQ55H30MZSV0Q,John A. Lefcourte,0,0,4,1298332800,Good tasting,"Taste is subjective, obviously, other reviews have detailed the product. I'll just add my subjective evaluation. It tasted good to me and I was not bothered by the texture. I prefer a darker chocolate and, at 54%, this bar was sweeter than one that I would buy for myself."
24902,B0078Y6OX8,A2AZU4JHTWYRY5,Practical Woman,0,0,4,1296950400,Guests tell me they love this coffee!,"I'm allergic to coffee so I can't speak from personal experience, however, guests have enjoyed the Van Houtte Chocolate Rasberry Truffle coffee so much I've just bought a case. The K-cups are a bit expensive but we use them for parties so I guess they are worth the price."
43485,B001EQ4P2I,A140EBPRD09JJ6,Edward T. Geha,0,0,4,1310428800,"Like Salt & Vinegar Chips, but healthier!","If you love salt & vinegar chips like I do, these are for you.  Great salty snack, high in protein, pretty filling, and without the grease of potato chips. Definitely recommend!"
45778,B0041NYV8E,A3QNQQKJTL76H0,buru buru piggu,1,2,4,1333238400,"Very good, but not for everyone","This is a very tasty and spicy beverage, which may not be your cup of tea, so to speak. The smell of ginger is strong when opening the pouch and the taste is rather strong and piquant. For many people not used to a strong ginger flavor, this may be off-putting and even unpleasant. If your idea of ginger stops at Canada Dry ginger ale, you will probably not like this product. I grew up with ginger in my foods, so I love this! The closest thing I can compare this to is Indonesian <a href=""http://www.amazon.com/gp/product/B0009VZP6Y"">Ting Ting Jehe Chewy Ginger Candy</a>. This is basically a liquid version of the candy. Very sweet and spicy, it tickles the throat going down. I've juiced fresh ginger root (with other ingredients) and this tastes like the ginger-infused juice I've made. The pungency is not diminished during manufacturing.<br /><br />Served hot, it is perfect when you're sick. I often make ginger tea with honey when I'm under the weather, and this is a more convenient way of having a tasty hot beverage. Ginger and honey both have been used for thousands of years throughout the world for their health and medicinal benefits. The lemon flavor I couldn't detect however."
23041,B004ZIER34,AQKK1FF4LFFBH,M. Kelly,0,0,4,1313625600,Loved this coffee!!,"Firstly, let me establish my credibility as a coffee drinker. I drink at least one pot a day of ""regular"" coffee and on some days I also drink that ""snooty"" stuff that comes at cafes. Secondly, I suffer with heartburn. I know - lay off the caffeine, right? Well, no more! Actually, I really did enjoy this coffee and would highly recommend it to anyone who enjoys coffee. It was very smooth and aromatic. There was no evident taste difference to me. I enjoyed it and would definitely purchase this coffee in the future."
